date,product,vertical,active_robots,avg_uptime_hours,errors,avg_distance_km
2025-02-28,Senpai,education,28,13.85,27.0,13.18
2025-02-28,Sentinel Prime AI,indoor_security,33,14.1,33.0,12.83
2025-03-01,Aido Humanoid,humanoid,35,15.1,41.0,11.83
2025-03-01,Aido Rover,outdoor_patrol,26,13.17,30.0,13.5
2025-03-01,Fari,eldercare,27,15.02,28.0,14.88
2025-03-01,Senpai,education,34,15.24,45.0,12.58
2025-03-01,Sentinel Prime AI,indoor_security,32,15.26,19.0,14.9
2025-03-02,Aido Humanoid,humanoid,40,14.98,49.0,16.09
2025-03-02,Aido Rover,outdoor_patrol,27,16.55,45.0,15.23
2025-03-02,Fari,eldercare,27,14.67,27.0,13.75
2025-03-02,Senpai,education,33,14.43,13.0,11.95
2025-03-02,Sentinel Prime AI,indoor_security,34,15.34,38.0,11.24
2025-03-03,Aido Humanoid,humanoid,42,13.79,34.0,11.71
2025-03-03,Aido Rover,outdoor_patrol,26,15.28,18.0,11.25
2025-03-03,Fari,eldercare,27,14.14,22.0,12.24
2025-03-03,Senpai,education,32,14.72,17.0,12.25
2025-03-03,Sentinel Prime AI,indoor_security,33,13.73,32.0,13.91
2025-03-04,Aido Humanoid,humanoid,41,13.76,60.0,14.59
2025-03-04,Aido Rover,outdoor_patrol,27,16.38,13.0,12.89
2025-03-04,Fari,eldercare,24,16.02,13.0,10.71
2025-03-04,Senpai,education,31,13.99,46.0,12.77
2025-03-04,Sentinel Prime AI,indoor_security,32,15.82,24.0,11.87
2025-03-05,Aido Humanoid,humanoid,38,15.14,42.0,12.17
2025-03-05,Aido Rover,outdoor_patrol,26,13.86,32.0,12.89
2025-03-05,Fari,eldercare,27,14.84,25.0,12.83
2025-03-05,Senpai,education,31,13.92,25.0,13.09
2025-03-05,Sentinel Prime AI,indoor_security,34,14.35,41.0,12.58
2025-03-06,Aido Humanoid,humanoid,41,16.21,35.0,10.7
2025-03-06,Aido Rover,outdoor_patrol,27,15.15,26.0,12.99
2025-03-06,Fari,eldercare,26,14.86,26.0,15.04
2025-03-06,Senpai,education,32,14.05,28.0,16.0
2025-03-06,Sentinel Prime AI,indoor_security,32,14.74,36.0,14.26
2025-03-07,Aido Humanoid,humanoid,41,16.29,37.0,12.09
2025-03-07,Aido Rover,outdoor_patrol,27,13.74,29.0,12.84
2025-03-07,Fari,eldercare,26,14.61,28.0,11.32
2025-03-07,Senpai,education,27,14.62,29.0,10.83
2025-03-07,Sentinel Prime AI,indoor_security,33,15.26,32.0,11.02
2025-03-08,Aido Humanoid,humanoid,40,14.44,53.0,13.79
2025-03-08,Aido Rover,outdoor_patrol,27,15.06,9.0,12.57
2025-03-08,Fari,eldercare,26,14.57,25.0,15.45
2025-03-08,Senpai,education,33,14.84,37.0,11.37
2025-03-08,Sentinel Prime AI,indoor_security,34,15.66,25.0,13.91
2025-03-09,Aido Humanoid,humanoid,42,13.94,54.0,14.19
2025-03-09,Aido Rover,outdoor_patrol,26,14.64,41.0,11.37
2025-03-09,Fari,eldercare,27,13.52,12.0,11.67
2025-03-09,Senpai,education,29,15.45,25.0,11.82
2025-03-09,Sentinel Prime AI,indoor_security,32,16.74,28.0,15.86
2025-03-10,Aido Humanoid,humanoid,41,14.69,48.0,11.23
2025-03-10,Aido Rover,outdoor_patrol,28,16.32,23.0,11.78
2025-03-10,Fari,eldercare,25,15.37,39.0,11.86
2025-03-10,Senpai,education,34,15.39,24.0,13.89
2025-03-10,Sentinel Prime AI,indoor_security,34,14.67,33.0,13.14
2025-03-11,Aido Humanoid,humanoid,41,14.02,35.0,12.54
2025-03-11,Aido Rover,outdoor_patrol,26,15.77,19.0,10.45
2025-03-11,Fari,eldercare,26,16.17,22.0,14.53
2025-03-11,Senpai,education,35,14.49,24.0,13.95
2025-03-11,Sentinel Prime AI,indoor_security,33,15.05,15.0,13.01
2025-03-12,Aido Humanoid,humanoid,40,14.52,35.0,12.59
2025-03-12,Aido Rover,outdoor_patrol,28,13.6,33.0,10.58
2025-03-12,Fari,eldercare,27,13.77,19.0,12.26
2025-03-12,Senpai,education,35,14.75,30.0,11.83
2025-03-12,Sentinel Prime AI,indoor_security,34,14.52,31.0,11.6
2025-03-13,Aido Humanoid,humanoid,40,13.83,37.0,12.98
2025-03-13,Aido Rover,outdoor_patrol,25,14.22,23.0,11.7
2025-03-13,Fari,eldercare,26,13.43,23.0,13.22
2025-03-13,Senpai,education,35,15.69,21.0,8.59
2025-03-13,Sentinel Prime AI,indoor_security,34,14.43,44.0,12.0
2025-03-14,Aido Humanoid,humanoid,42,13.58,38.0,11.22
2025-03-14,Aido Rover,outdoor_patrol,26,14.15,27.0,13.82
2025-03-14,Fari,eldercare,27,14.82,22.0,13.18
2025-03-14,Senpai,education,35,15.92,35.0,13.84
2025-03-14,Sentinel Prime AI,indoor_security,33,14.73,24.0,13.0
2025-03-15,Aido Humanoid,humanoid,40,16.03,21.0,14.14
2025-03-15,Aido Rover,outdoor_patrol,26,13.97,25.0,14.17
2025-03-15,Fari,eldercare,27,15.77,23.0,14.24
2025-03-15,Senpai,education,32,15.44,21.0,10.65
2025-03-15,Sentinel Prime AI,indoor_security,29,15.48,25.0,13.39
2025-03-16,Aido Humanoid,humanoid,39,15.8,30.0,14.36
2025-03-16,Aido Rover,outdoor_patrol,28,13.33,10.0,14.18
2025-03-16,Fari,eldercare,27,13.47,22.0,12.79
2025-03-16,Senpai,education,35,14.34,34.0,13.59
2025-03-16,Sentinel Prime AI,indoor_security,32,15.99,22.0,11.66
2025-03-17,Aido Humanoid,humanoid,41,14.08,50.0,10.58
2025-03-17,Aido Rover,outdoor_patrol,27,15.12,35.0,13.55
2025-03-17,Fari,eldercare,27,15.17,26.0,12.69
2025-03-17,Senpai,education,35,14.55,20.0,11.83
2025-03-17,Sentinel Prime AI,indoor_security,33,15.66,25.0,14.36
2025-03-18,Aido Humanoid,humanoid,41,15.77,41.0,13.94
2025-03-18,Aido Rover,outdoor_patrol,28,14.2,27.0,11.79
2025-03-18,Fari,eldercare,26,13.79,27.0,10.82
2025-03-18,Senpai,education,35,15.97,48.0,13.53
2025-03-18,Sentinel Prime AI,indoor_security,28,14.12,18.0,12.22
2025-03-19,Aido Humanoid,humanoid,41,15.18,25.0,12.07
2025-03-19,Aido Rover,outdoor_patrol,28,15.8,25.0,10.61
2025-03-19,Fari,eldercare,26,15.25,28.0,14.31
2025-03-19,Senpai,education,35,15.24,50.0,12.99
2025-03-19,Sentinel Prime AI,indoor_security,32,15.4,31.0,11.89
2025-03-20,Aido Humanoid,humanoid,41,14.44,43.0,12.13
2025-03-20,Aido Rover,outdoor_patrol,27,15.91,13.0,14.17
2025-03-20,Fari,eldercare,24,15.81,11.0,12.3
2025-03-20,Senpai,education,36,15.04,29.0,14.42
2025-03-20,Sentinel Prime AI,indoor_security,33,13.82,36.0,12.21
2025-03-21,Aido Humanoid,humanoid,41,15.21,26.0,13.28
2025-03-21,Aido Rover,outdoor_patrol,28,15.48,20.0,13.6
2025-03-21,Fari,eldercare,26,14.77,25.0,13.39
2025-03-21,Senpai,education,36,14.86,41.0,14.3
2025-03-21,Sentinel Prime AI,indoor_security,31,15.79,32.0,12.92
2025-03-22,Aido Humanoid,humanoid,41,14.94,25.0,14.66
2025-03-22,Aido Rover,outdoor_patrol,27,13.82,31.0,11.94
2025-03-22,Fari,eldercare,25,13.31,15.0,11.46
2025-03-22,Senpai,education,35,14.39,23.0,12.12
2025-03-22,Sentinel Prime AI,indoor_security,33,16.02,38.0,11.36
2025-03-23,Aido Humanoid,humanoid,41,13.41,34.0,11.48
2025-03-23,Aido Rover,outdoor_patrol,26,15.86,23.0,11.78
2025-03-23,Fari,eldercare,27,14.87,12.0,11.36
2025-03-23,Senpai,education,35,15.39,31.0,12.34
2025-03-23,Sentinel Prime AI,indoor_security,34,16.71,28.0,14.16
2025-03-24,Aido Humanoid,humanoid,41,13.59,33.0,11.7
2025-03-24,Aido Rover,outdoor_patrol,29,14.65,18.0,15.05
2025-03-24,Fari,eldercare,28,15.1,18.0,11.24
2025-03-24,Senpai,education,36,15.78,30.0,11.98
2025-03-24,Sentinel Prime AI,indoor_security,33,14.76,20.0,11.48
2025-03-25,Aido Humanoid,humanoid,41,13.73,47.0,13.53
2025-03-25,Aido Rover,outdoor_patrol,29,16.63,16.0,10.67
2025-03-25,Fari,eldercare,29,14.81,32.0,10.57
2025-03-25,Senpai,education,33,15.65,29.0,12.33
2025-03-25,Sentinel Prime AI,indoor_security,34,16.0,27.0,14.44
2025-03-26,Aido Humanoid,humanoid,39,14.84,45.0,14.03
2025-03-26,Aido Rover,outdoor_patrol,29,15.09,26.0,9.42
2025-03-26,Fari,eldercare,29,15.67,27.0,12.47
2025-03-26,Senpai,education,37,15.19,25.0,11.96
2025-03-26,Sentinel Prime AI,indoor_security,32,15.22,19.0,12.42
2025-03-27,Aido Humanoid,humanoid,41,14.56,27.0,14.92
2025-03-27,Aido Rover,outdoor_patrol,27,15.18,32.0,14.23
2025-03-27,Fari,eldercare,28,14.84,20.0,11.99
2025-03-27,Senpai,education,36,15.22,24.0,12.83
2025-03-27,Sentinel Prime AI,indoor_security,35,16.38,14.0,13.79
2025-03-28,Aido Humanoid,humanoid,42,14.65,47.0,13.39
2025-03-28,Aido Rover,outdoor_patrol,27,16.71,27.0,10.88
2025-03-28,Fari,eldercare,25,14.99,11.0,14.42
2025-03-28,Senpai,education,31,14.61,10.0,11.95
2025-03-28,Sentinel Prime AI,indoor_security,34,13.99,34.0,13.24
2025-03-29,Aido Humanoid,humanoid,42,14.76,37.0,13.12
2025-03-29,Aido Rover,outdoor_patrol,27,12.59,35.0,12.93
2025-03-29,Fari,eldercare,28,14.37,29.0,13.63
2025-03-29,Senpai,education,37,15.26,20.0,13.04
2025-03-29,Sentinel Prime AI,indoor_security,35,13.17,32.0,12.61
2025-03-30,Aido Humanoid,humanoid,40,14.77,36.0,12.06
2025-03-30,Aido Rover,outdoor_patrol,27,13.72,22.0,13.65
2025-03-30,Fari,eldercare,27,13.95,18.0,13.65
2025-03-30,Senpai,education,34,15.26,35.0,14.68
2025-03-30,Sentinel Prime AI,indoor_security,33,13.57,15.0,11.51
2025-03-31,Aido Humanoid,humanoid,41,15.02,38.0,13.9
2025-03-31,Aido Rover,outdoor_patrol,29,14.99,30.0,12.81
2025-03-31,Fari,eldercare,28,14.8,24.0,11.76
2025-03-31,Senpai,education,36,15.27,43.0,13.71
2025-03-31,Sentinel Prime AI,indoor_security,35,13.66,32.0,12.3
2025-04-01,Aido Humanoid,humanoid,38,15.24,43.0,13.2
2025-04-01,Aido Rover,outdoor_patrol,30,14.51,33.0,11.64
2025-04-01,Fari,eldercare,25,16.06,23.0,11.37
2025-04-01,Senpai,education,38,14.97,17.0,13.74
2025-04-01,Sentinel Prime AI,indoor_security,33,15.87,22.0,13.35
2025-04-02,Aido Humanoid,humanoid,38,14.59,23.0,13.86
2025-04-02,Aido Rover,outdoor_patrol,28,14.79,15.0,12.33
2025-04-02,Fari,eldercare,27,15.19,23.0,12.95
2025-04-02,Senpai,education,36,13.96,33.0,11.6
2025-04-02,Sentinel Prime AI,indoor_security,34,13.84,42.0,12.16
2025-04-03,Aido Humanoid,humanoid,39,14.47,21.0,10.6
2025-04-03,Aido Rover,outdoor_patrol,30,16.61,42.0,13.05
2025-04-03,Fari,eldercare,29,14.2,17.0,13.54
2025-04-03,Senpai,education,39,14.7,35.0,14.24
2025-04-03,Sentinel Prime AI,indoor_security,35,15.05,28.0,11.77
2025-04-04,Aido Humanoid,humanoid,41,15.63,29.0,15.48
2025-04-04,Aido Rover,outdoor_patrol,28,14.79,34.0,12.15
2025-04-04,Fari,eldercare,26,13.56,11.0,12.32
2025-04-04,Senpai,education,38,15.32,29.0,12.15
2025-04-04,Sentinel Prime AI,indoor_security,36,14.68,40.0,11.48
2025-04-05,Aido Humanoid,humanoid,42,14.52,43.0,13.22
2025-04-05,Aido Rover,outdoor_patrol,30,15.95,29.0,13.45
2025-04-05,Fari,eldercare,28,15.08,20.0,12.81
2025-04-05,Senpai,education,38,15.35,30.0,12.1
2025-04-05,Sentinel Prime AI,indoor_security,34,13.92,20.0,14.01
2025-04-06,Aido Humanoid,humanoid,41,16.26,29.0,13.39
2025-04-06,Aido Rover,outdoor_patrol,27,15.37,24.0,12.87
2025-04-06,Fari,eldercare,28,13.8,10.0,13.91
2025-04-06,Senpai,education,38,15.1,28.0,12.97
2025-04-06,Sentinel Prime AI,indoor_security,36,15.08,15.0,13.51
2025-04-07,Aido Humanoid,humanoid,39,14.62,37.0,13.29
2025-04-07,Aido Rover,outdoor_patrol,29,13.06,26.0,11.62
2025-04-07,Fari,eldercare,29,15.52,16.0,13.09
2025-04-07,Senpai,education,39,14.33,21.0,13.01
2025-04-07,Sentinel Prime AI,indoor_security,35,15.2,26.0,11.27
2025-04-08,Aido Humanoid,humanoid,41,15.04,50.0,12.65
2025-04-08,Aido Rover,outdoor_patrol,29,15.43,10.0,10.01
2025-04-08,Fari,eldercare,27,15.27,24.0,11.94
2025-04-08,Senpai,education,36,14.53,47.0,12.8
2025-04-08,Sentinel Prime AI,indoor_security,34,13.63,25.0,11.46
2025-04-09,Aido Humanoid,humanoid,41,14.6,20.0,13.17
2025-04-09,Aido Rover,outdoor_patrol,27,13.52,25.0,10.96
2025-04-09,Fari,eldercare,29,13.46,16.0,13.55
2025-04-09,Senpai,education,38,14.3,34.0,12.25
2025-04-09,Sentinel Prime AI,indoor_security,35,14.24,43.0,10.08
2025-04-10,Aido Humanoid,humanoid,41,13.76,36.0,13.1
2025-04-10,Aido Rover,outdoor_patrol,27,15.51,31.0,15.75
2025-04-10,Fari,eldercare,28,13.77,18.0,13.31
2025-04-10,Senpai,education,38,15.7,43.0,14.15
2025-04-10,Sentinel Prime AI,indoor_security,33,14.18,28.0,12.19
2025-04-11,Aido Humanoid,humanoid,41,15.06,26.0,11.96
2025-04-11,Aido Rover,outdoor_patrol,29,15.06,17.0,13.29
2025-04-11,Fari,eldercare,29,15.15,27.0,12.84
2025-04-11,Senpai,education,39,14.57,38.0,10.87
2025-04-11,Sentinel Prime AI,indoor_security,33,14.33,29.0,11.28
2025-04-12,Aido Humanoid,humanoid,41,13.11,21.0,13.04
2025-04-12,Aido Rover,outdoor_patrol,28,13.98,22.0,13.49
2025-04-12,Fari,eldercare,29,15.63,22.0,11.52
2025-04-12,Senpai,education,39,15.45,49.0,12.41
2025-04-12,Sentinel Prime AI,indoor_security,35,14.35,38.0,13.33
2025-04-13,Aido Humanoid,humanoid,43,14.48,29.0,14.13
2025-04-13,Aido Rover,outdoor_patrol,31,16.2,14.0,15.02
2025-04-13,Fari,eldercare,27,14.22,24.0,13.34
2025-04-13,Senpai,education,40,13.76,41.0,11.48
2025-04-13,Sentinel Prime AI,indoor_security,34,15.35,30.0,14.55
2025-04-14,Aido Humanoid,humanoid,42,15.14,34.0,13.95
2025-04-14,Aido Rover,outdoor_patrol,29,15.28,37.0,12.56
2025-04-14,Fari,eldercare,29,13.85,41.0,12.85
2025-04-14,Senpai,education,39,14.77,37.0,13.52
2025-04-14,Sentinel Prime AI,indoor_security,33,17.54,22.0,13.05
2025-04-15,Aido Humanoid,humanoid,40,14.03,33.0,12.47
2025-04-15,Aido Rover,outdoor_patrol,31,12.92,34.0,11.9
2025-04-15,Fari,eldercare,28,13.87,28.0,11.28
2025-04-15,Senpai,education,38,15.08,48.0,13.05
2025-04-15,Sentinel Prime AI,indoor_security,36,13.33,32.0,12.51
2025-04-16,Aido Humanoid,humanoid,41,14.34,33.0,13.61
2025-04-16,Aido Rover,outdoor_patrol,31,15.05,23.0,13.59
2025-04-16,Fari,eldercare,27,15.19,11.0,12.95
2025-04-16,Senpai,education,39,15.54,46.0,12.98
2025-04-16,Sentinel Prime AI,indoor_security,35,15.07,29.0,13.57
2025-04-17,Aido Humanoid,humanoid,43,14.43,25.0,12.84
2025-04-17,Aido Rover,outdoor_patrol,31,16.52,40.0,11.96
2025-04-17,Fari,eldercare,31,14.26,29.0,14.32
2025-04-17,Senpai,education,40,15.06,30.0,11.82
2025-04-17,Sentinel Prime AI,indoor_security,36,13.12,50.0,11.74
2025-04-18,Aido Humanoid,humanoid,44,15.21,33.0,13.78
2025-04-18,Aido Rover,outdoor_patrol,31,15.95,39.0,12.72
2025-04-18,Fari,eldercare,30,15.3,19.0,11.92
2025-04-18,Senpai,education,38,14.8,20.0,13.16
2025-04-18,Sentinel Prime AI,indoor_security,36,15.8,28.0,11.51
2025-04-19,Aido Humanoid,humanoid,41,14.51,23.0,12.13
2025-04-19,Aido Rover,outdoor_patrol,28,15.21,20.0,14.67
2025-04-19,Fari,eldercare,29,14.74,34.0,13.63
2025-04-19,Senpai,education,40,14.62,43.0,13.73
2025-04-19,Sentinel Prime AI,indoor_security,36,15.58,24.0,12.68
2025-04-20,Aido Humanoid,humanoid,43,15.6,31.0,13.21
2025-04-20,Aido Rover,outdoor_patrol,30,14.44,19.0,11.74
2025-04-20,Fari,eldercare,29,14.78,44.0,11.79
2025-04-20,Senpai,education,41,14.28,40.0,14.7
2025-04-20,Sentinel Prime AI,indoor_security,37,14.1,15.0,13.46
2025-04-21,Aido Humanoid,humanoid,44,15.5,48.0,12.44
2025-04-21,Aido Rover,outdoor_patrol,30,14.89,34.0,11.39
2025-04-21,Fari,eldercare,31,15.06,33.0,11.09
2025-04-21,Senpai,education,40,15.11,38.0,14.55
2025-04-21,Sentinel Prime AI,indoor_security,36,15.64,14.0,12.7
2025-04-22,Aido Humanoid,humanoid,41,13.67,33.0,14.65
2025-04-22,Aido Rover,outdoor_patrol,29,14.97,23.0,11.75
2025-04-22,Fari,eldercare,28,16.67,26.0,12.38
2025-04-22,Senpai,education,40,17.07,28.0,13.4
2025-04-22,Sentinel Prime AI,indoor_security,35,13.67,19.0,10.36
2025-04-23,Aido Humanoid,humanoid,43,14.26,33.0,13.3
2025-04-23,Aido Rover,outdoor_patrol,30,16.68,32.0,12.98
2025-04-23,Fari,eldercare,31,14.82,16.0,11.8
2025-04-23,Senpai,education,42,14.84,30.0,13.95
2025-04-23,Sentinel Prime AI,indoor_security,37,13.62,27.0,10.21
2025-04-24,Aido Humanoid,humanoid,41,14.03,25.0,13.29
2025-04-24,Aido Rover,outdoor_patrol,33,14.45,24.0,14.75
2025-04-24,Fari,eldercare,30,12.98,14.0,13.27
2025-04-24,Senpai,education,41,15.16,31.0,13.13
2025-04-24,Sentinel Prime AI,indoor_security,34,15.0,16.0,11.02
2025-04-25,Aido Humanoid,humanoid,41,14.89,44.0,11.85
2025-04-25,Aido Rover,outdoor_patrol,33,13.22,13.0,12.2
2025-04-25,Fari,eldercare,31,13.73,32.0,12.9
2025-04-25,Senpai,education,39,14.09,21.0,13.87
2025-04-25,Sentinel Prime AI,indoor_security,37,13.68,41.0,12.79
2025-04-26,Aido Humanoid,humanoid,43,16.29,40.0,13.5
2025-04-26,Aido Rover,outdoor_patrol,33,13.84,23.0,14.73
2025-04-26,Fari,eldercare,29,15.22,14.0,14.44
2025-04-26,Senpai,education,44,15.0,35.0,12.13
2025-04-26,Sentinel Prime AI,indoor_security,35,14.62,34.0,12.63
2025-04-27,Aido Humanoid,humanoid,45,14.99,24.0,14.4
2025-04-27,Aido Rover,outdoor_patrol,32,16.53,24.0,11.87
2025-04-27,Fari,eldercare,29,13.99,24.0,12.78
2025-04-27,Senpai,education,45,14.48,32.0,12.22
2025-04-27,Sentinel Prime AI,indoor_security,38,14.99,44.0,13.24
2025-04-28,Aido Humanoid,humanoid,42,15.53,31.0,12.1
2025-04-28,Aido Rover,outdoor_patrol,31,14.19,52.0,12.97
2025-04-28,Fari,eldercare,30,14.06,15.0,10.91
2025-04-28,Senpai,education,44,14.09,37.0,13.39
2025-04-28,Sentinel Prime AI,indoor_security,38,14.74,39.0,13.78
2025-04-29,Aido Humanoid,humanoid,45,14.68,44.0,13.06
2025-04-29,Aido Rover,outdoor_patrol,31,14.7,25.0,13.07
2025-04-29,Fari,eldercare,31,13.6,51.0,12.49
2025-04-29,Senpai,education,44,14.04,51.0,14.57
2025-04-29,Sentinel Prime AI,indoor_security,34,15.22,8.0,11.53
2025-04-30,Aido Humanoid,humanoid,44,13.82,44.0,14.45
2025-04-30,Aido Rover,outdoor_patrol,33,15.91,15.0,10.52
2025-04-30,Fari,eldercare,29,12.86,33.0,13.19
2025-04-30,Senpai,education,45,14.49,31.0,12.34
2025-04-30,Sentinel Prime AI,indoor_security,37,13.45,33.0,10.26
2025-05-01,Aido Humanoid,humanoid,44,14.66,43.0,12.32
2025-05-01,Aido Rover,outdoor_patrol,31,14.16,29.0,12.47
2025-05-01,Fari,eldercare,30,14.78,23.0,12.68
2025-05-01,Senpai,education,42,15.46,27.0,14.62
2025-05-01,Sentinel Prime AI,indoor_security,31,15.18,23.0,12.22
2025-05-02,Aido Humanoid,humanoid,46,16.09,49.0,12.29
2025-05-02,Aido Rover,outdoor_patrol,33,14.89,20.0,14.13
2025-05-02,Fari,eldercare,29,14.97,13.0,12.15
2025-05-02,Senpai,education,45,15.69,38.0,12.07
2025-05-02,Sentinel Prime AI,indoor_security,37,14.38,37.0,11.42
2025-05-03,Aido Humanoid,humanoid,44,15.08,37.0,13.49
2025-05-03,Aido Rover,outdoor_patrol,32,13.63,34.0,13.15
2025-05-03,Fari,eldercare,29,15.04,31.0,12.61
2025-05-03,Senpai,education,45,14.34,36.0,13.24
2025-05-03,Sentinel Prime AI,indoor_security,34,15.16,40.0,11.24
2025-05-04,Aido Humanoid,humanoid,44,14.53,46.0,13.76
2025-05-04,Aido Rover,outdoor_patrol,33,14.27,30.0,14.32
2025-05-04,Fari,eldercare,30,15.45,31.0,11.27
2025-05-04,Senpai,education,42,13.32,28.0,14.06
2025-05-04,Sentinel Prime AI,indoor_security,35,15.16,39.0,13.14
2025-05-05,Aido Humanoid,humanoid,46,13.82,38.0,13.44
2025-05-05,Aido Rover,outdoor_patrol,32,13.77,26.0,14.44
2025-05-05,Fari,eldercare,32,14.6,51.0,11.98
2025-05-05,Senpai,education,38,14.04,23.0,12.46
2025-05-05,Sentinel Prime AI,indoor_security,35,13.83,37.0,12.63
2025-05-06,Aido Humanoid,humanoid,47,14.43,42.0,12.85
2025-05-06,Aido Rover,outdoor_patrol,31,13.51,29.0,11.76
2025-05-06,Fari,eldercare,30,15.75,32.0,15.08
2025-05-06,Senpai,education,45,13.86,46.0,11.56
2025-05-06,Sentinel Prime AI,indoor_security,34,14.58,23.0,12.69
2025-05-07,Aido Humanoid,humanoid,44,16.33,38.0,13.04
2025-05-07,Aido Rover,outdoor_patrol,32,15.34,20.0,12.61
2025-05-07,Fari,eldercare,31,15.3,28.0,12.96
2025-05-07,Senpai,education,40,14.3,39.0,13.05
2025-05-07,Sentinel Prime AI,indoor_security,37,15.49,29.0,11.48
2025-05-08,Aido Humanoid,humanoid,42,13.97,44.0,12.77
2025-05-08,Aido Rover,outdoor_patrol,33,14.64,25.0,14.96
2025-05-08,Fari,eldercare,31,15.65,23.0,12.41
2025-05-08,Senpai,education,42,14.65,38.0,14.47
2025-05-08,Sentinel Prime AI,indoor_security,37,14.78,17.0,13.05
2025-05-09,Aido Humanoid,humanoid,44,13.11,44.0,12.85
2025-05-09,Aido Rover,outdoor_patrol,31,16.12,26.0,12.21
2025-05-09,Fari,eldercare,32,14.32,23.0,11.32
2025-05-09,Senpai,education,44,15.02,30.0,13.57
2025-05-09,Sentinel Prime AI,indoor_security,34,13.78,29.0,13.27
2025-05-10,Aido Humanoid,humanoid,47,15.53,44.0,12.22
2025-05-10,Aido Rover,outdoor_patrol,31,15.15,13.0,11.8
2025-05-10,Fari,eldercare,32,13.76,42.0,9.88
2025-05-10,Senpai,education,41,15.69,37.0,12.35
2025-05-10,Sentinel Prime AI,indoor_security,34,15.33,23.0,13.07
2025-05-11,Aido Humanoid,humanoid,47,14.1,51.0,13.88
2025-05-11,Aido Rover,outdoor_patrol,33,14.35,24.0,12.15
2025-05-11,Fari,eldercare,31,17.1,17.0,12.76
2025-05-11,Senpai,education,37,15.07,32.0,13.6
2025-05-11,Sentinel Prime AI,indoor_security,37,14.87,39.0,14.35
2025-05-12,Aido Humanoid,humanoid,47,15.46,49.0,13.48
2025-05-12,Aido Rover,outdoor_patrol,33,15.25,23.0,11.96
2025-05-12,Fari,eldercare,33,15.18,23.0,12.94
2025-05-12,Senpai,education,42,15.35,28.0,12.65
2025-05-12,Sentinel Prime AI,indoor_security,36,14.07,33.0,12.14
2025-05-13,Aido Humanoid,humanoid,46,13.82,31.0,9.54
2025-05-13,Aido Rover,outdoor_patrol,31,14.16,40.0,12.97
2025-05-13,Fari,eldercare,33,13.79,33.0,11.11
2025-05-13,Senpai,education,44,14.68,37.0,13.51
2025-05-13,Sentinel Prime AI,indoor_security,37,15.4,45.0,10.68
2025-05-14,Aido Humanoid,humanoid,47,16.02,34.0,12.67
2025-05-14,Aido Rover,outdoor_patrol,31,16.94,23.0,14.91
2025-05-14,Fari,eldercare,33,15.87,25.0,11.99
2025-05-14,Senpai,education,46,16.27,33.0,14.08
2025-05-14,Sentinel Prime AI,indoor_security,37,14.88,26.0,12.67
2025-05-15,Aido Humanoid,humanoid,46,14.84,40.0,14.61
2025-05-15,Aido Rover,outdoor_patrol,30,14.32,31.0,11.8
2025-05-15,Fari,eldercare,33,15.03,23.0,14.05
2025-05-15,Senpai,education,44,13.78,49.0,13.31
2025-05-15,Sentinel Prime AI,indoor_security,35,13.4,33.0,12.26
2025-05-16,Aido Humanoid,humanoid,48,14.73,48.0,13.87
2025-05-16,Aido Rover,outdoor_patrol,32,14.75,28.0,13.8
2025-05-16,Fari,eldercare,32,15.25,22.0,13.4
2025-05-16,Senpai,education,46,14.06,53.0,12.82
2025-05-16,Sentinel Prime AI,indoor_security,37,14.28,24.0,13.64
2025-05-17,Aido Humanoid,humanoid,46,15.97,41.0,11.75
2025-05-17,Aido Rover,outdoor_patrol,33,12.4,36.0,13.13
2025-05-17,Fari,eldercare,34,15.18,43.0,12.82
2025-05-17,Senpai,education,47,14.94,46.0,13.79
2025-05-17,Sentinel Prime AI,indoor_security,37,14.47,51.0,13.55
2025-05-18,Aido Humanoid,humanoid,46,15.25,41.0,14.15
2025-05-18,Aido Rover,outdoor_patrol,33,14.39,22.0,13.71
2025-05-18,Fari,eldercare,35,14.31,35.0,11.73
2025-05-18,Senpai,education,45,14.0,44.0,12.63
2025-05-18,Sentinel Prime AI,indoor_security,35,14.81,34.0,13.89
2025-05-19,Aido Humanoid,humanoid,45,14.18,37.0,13.24
2025-05-19,Aido Rover,outdoor_patrol,34,15.61,23.0,11.15
2025-05-19,Fari,eldercare,34,14.02,31.0,13.23
2025-05-19,Senpai,education,45,14.71,33.0,12.97
2025-05-19,Sentinel Prime AI,indoor_security,37,13.94,51.0,12.2
2025-05-20,Aido Humanoid,humanoid,46,14.93,38.0,13.86
2025-05-20,Aido Rover,outdoor_patrol,32,13.97,25.0,10.9
2025-05-20,Fari,eldercare,32,15.82,40.0,13.76
2025-05-20,Senpai,education,43,15.28,58.0,13.27
2025-05-20,Sentinel Prime AI,indoor_security,38,14.67,30.0,12.06
2025-05-21,Aido Humanoid,humanoid,47,14.64,33.0,13.14
2025-05-21,Aido Rover,outdoor_patrol,34,14.66,17.0,12.55
2025-05-21,Fari,eldercare,33,15.4,28.0,12.98
2025-05-21,Senpai,education,45,15.76,34.0,11.54
2025-05-21,Sentinel Prime AI,indoor_security,36,14.98,26.0,13.79
2025-05-22,Aido Humanoid,humanoid,47,14.38,50.0,11.88
2025-05-22,Aido Rover,outdoor_patrol,33,14.18,30.0,12.27
2025-05-22,Fari,eldercare,34,13.71,21.0,13.62
