ticket_key,cycle_time_hours,ticket_id,severity,category,opened_date,product,region,country,week7_resolution_hours,is_resolved,weekday,dispatched,tier1_queue_on_entry
1412,13.339200000000002,TKT-001412,Medium,software,2024-08-20,Aido Humanoid,North America,Canada,48.37,True,Tuesday,0,1
1413,37.0029,TKT-001413,Medium,battery,2025-01-15,Senpai,Europe,Germany,33.89,True,Wednesday,1,0
1414,45.3958,TKT-001414,Medium,battery,2025-08-07,Fari,Europe,United Kingdom,24.07,True,Thursday,1,1
1415,5.9489,TKT-001415,Medium,connectivity,2024-06-28,Senpai,Europe,Germany,28.0,True,Friday,0,1
1416,5.0609,TKT-001416,Medium,connectivity,2026-03-19,Fari,APAC,Australia,78.41,True,Thursday,0,0
1417,22.1677,TKT-001417,High,connectivity,2025-12-28,Fari,North America,United States,13.15,True,Sunday,1,0
1418,2.9564,TKT-001418,Low,connectivity,2026-01-16,Aido Humanoid,North America,United States,67.77,True,Friday,0,0
1419,20.7687,TKT-001419,Low,connectivity,2024-08-19,Sentinel Prime AI,North America,United States,107.96,True,Monday,0,1
1420,4.385400000000001,TKT-001420,Medium,software,2024-07-05,Sentinel Prime AI,Europe,United Kingdom,43.65,True,Friday,0,1
1421,6.2838,TKT-001421,Low,navigation,2026-04-23,Sentinel Prime AI,North America,Canada,59.81,True,Thursday,0,0
1422,2.8512,TKT-001422,Low,software,2025-12-04,Sentinel Prime AI,APAC,Australia,60.6,True,Thursday,0,0
1423,3.5557,TKT-001423,Low,software,2025-04-29,Aido Rover,North America,United States,60.62,True,Tuesday,0,0
1424,54.855999999999995,TKT-001424,Low,navigation,2024-08-31,Aido Humanoid,APAC,Australia,,False,Saturday,1,1
1425,71.072,TKT-001425,Medium,battery,2024-07-24,Sentinel Prime AI,APAC,Australia,31.62,True,Wednesday,1,3
1426,228.0016,TKT-001426,Medium,navigation,2025-04-01,Aido Humanoid,APAC,Japan,46.46,True,Tuesday,1,1
1427,6.2107,TKT-001427,Medium,software,2024-06-16,Senpai,APAC,Japan,46.66,True,Sunday,0,1
1428,9.6964,TKT-001428,Critical,connectivity,2025-10-20,Senpai,Europe,Germany,8.42,True,Monday,0,2
1429,83.5522,TKT-001429,Low,battery,2024-07-21,Aido Humanoid,North America,United States,,False,Sunday,1,1
1430,2.2225,TKT-001430,Low,connectivity,2024-08-16,Aido Rover,Europe,United Kingdom,32.78,True,Friday,0,0
1431,15.1295,TKT-001431,Medium,connectivity,2026-04-01,Aido Humanoid,North America,Canada,,False,Wednesday,0,0
1432,40.269200000000005,TKT-001432,Medium,mechanical,2026-04-15,Aido Humanoid,APAC,Japan,15.96,True,Wednesday,1,0
1433,2.5486,TKT-001433,High,software,2025-10-31,Sentinel Prime AI,North America,Canada,25.36,True,Friday,0,1
1434,60.4896,TKT-001434,Medium,mechanical,2025-12-06,Aido Humanoid,North America,United States,59.84,True,Saturday,1,0
1435,5.1325,TKT-001435,Medium,software,2025-04-08,Senpai,North America,United States,,False,Tuesday,0,0
1436,10.4525,TKT-001436,High,navigation,2025-08-02,Aido Rover,North America,United States,12.66,True,Saturday,0,1
1437,58.0178,TKT-001437,Medium,battery,2026-03-26,Sentinel Prime AI,APAC,Japan,43.76,True,Thursday,1,0
1438,23.401600000000002,TKT-001438,Low,connectivity,2025-07-23,Senpai,APAC,Japan,91.46,True,Wednesday,1,1
1439,25.2226,TKT-001439,Medium,mechanical,2025-09-07,Fari,North America,Canada,32.71,True,Sunday,1,0
1440,4.764399999999999,TKT-001440,High,software,2025-03-30,Sentinel Prime AI,North America,Canada,23.79,True,Sunday,0,0
1441,17.0026,TKT-001441,Low,mechanical,2026-04-25,Aido Rover,APAC,Australia,96.89,True,Saturday,0,2
1442,29.6926,TKT-001442,Low,software,2026-04-07,Fari,North America,United States,111.16,True,Tuesday,0,0
1443,10.3771,TKT-001443,High,connectivity,2026-04-11,Senpai,North America,Canada,24.23,True,Saturday,0,0
1444,44.3633,TKT-001444,High,mechanical,2024-06-10,Fari,APAC,Japan,15.49,True,Monday,1,0
1445,102.12280000000001,TKT-001445,High,mechanical,2025-03-13,Sentinel Prime AI,Europe,Germany,12.83,True,Thursday,1,0
1446,22.2654,TKT-001446,Medium,mechanical,2025-07-11,Fari,APAC,Australia,53.26,True,Friday,1,0
1447,42.063500000000005,TKT-001447,Medium,mechanical,2025-10-23,Fari,North America,United States,48.43,True,Thursday,1,1
1448,6.1114999999999995,TKT-001448,Low,connectivity,2026-02-07,Aido Humanoid,North America,United States,28.15,True,Saturday,0,0
1449,116.72279999999999,TKT-001449,Medium,battery,2026-02-02,Aido Humanoid,APAC,Japan,63.0,True,Monday,1,0
1450,2.2609999999999997,TKT-001450,Critical,navigation,2025-12-25,Senpai,North America,United States,4.7,True,Thursday,0,0
1451,40.7431,TKT-001451,Critical,battery,2024-10-05,Sentinel Prime AI,APAC,Australia,9.7,True,Saturday,1,3
1452,23.486800000000002,TKT-001452,Critical,battery,2026-05-06,Senpai,North America,Canada,7.22,True,Wednesday,1,0
1453,7.4562,TKT-001453,Low,battery,2025-10-15,Senpai,North America,Canada,192.32,True,Wednesday,0,0
1454,33.8794,TKT-001454,High,mechanical,2024-12-03,Senpai,North America,United States,12.33,True,Tuesday,1,3
1455,30.090099999999996,TKT-001455,Low,battery,2025-02-22,Sentinel Prime AI,Europe,United Kingdom,120.94,True,Saturday,0,0
1456,2.7203,TKT-001456,High,software,2025-02-18,Aido Rover,North America,United States,18.37,True,Tuesday,0,0
1457,24.099899999999998,TKT-001457,Critical,navigation,2025-06-05,Fari,APAC,Japan,,False,Thursday,1,1
1458,3.7005999999999997,TKT-001458,Medium,software,2024-07-10,Sentinel Prime AI,Europe,United Kingdom,40.67,True,Wednesday,0,0
1459,24.7937,TKT-001459,Low,battery,2025-10-27,Fari,Europe,Germany,144.3,True,Monday,1,0
1460,82.9892,TKT-001460,Medium,battery,2024-12-07,Senpai,APAC,Australia,72.51,True,Saturday,1,0
1461,1.8074000000000001,TKT-001461,Critical,software,2025-04-18,Aido Humanoid,North America,United States,8.49,True,Friday,0,1
1462,6.394299999999999,TKT-001462,High,connectivity,2026-04-06,Senpai,North America,United States,15.29,True,Monday,0,0
1463,26.4865,TKT-001463,High,navigation,2025-05-26,Sentinel Prime AI,Europe,United Kingdom,29.14,True,Monday,1,0
1464,9.947,TKT-001464,Medium,mechanical,2025-10-31,Senpai,Europe,United Kingdom,29.15,True,Friday,0,2
1465,143.6045,TKT-001465,Low,battery,2024-08-23,Aido Rover,Europe,Germany,66.97,True,Friday,1,0
1466,96.64370000000001,TKT-001466,Low,connectivity,2026-01-06,Fari,Europe,United Kingdom,127.23,True,Tuesday,1,1
1467,9.4926,TKT-001467,Medium,battery,2024-12-05,Aido Rover,North America,United States,52.34,True,Thursday,0,0
1468,2.4298,TKT-001468,Critical,software,2025-09-19,Fari,Europe,United Kingdom,9.68,True,Friday,0,1
1469,55.3005,TKT-001469,Medium,mechanical,2025-08-12,Aido Humanoid,APAC,Japan,2.21,True,Tuesday,1,0
1470,12.4953,TKT-001470,Medium,battery,2024-07-15,Senpai,North America,United States,5.95,True,Monday,0,0
1471,13.076,TKT-001471,Medium,connectivity,2026-03-16,Aido Humanoid,North America,Canada,45.79,True,Monday,0,0
1472,5.1779,TKT-001472,Low,connectivity,2025-03-02,Fari,Europe,Germany,43.19,True,Sunday,0,0
1473,3.4849,TKT-001473,Low,navigation,2025-06-09,Senpai,APAC,Japan,14.99,True,Monday,0,0
1474,10.0587,TKT-001474,Low,connectivity,2025-01-09,Senpai,North America,United States,121.24,True,Thursday,0,0
1475,77.5044,TKT-001475,Low,navigation,2024-11-01,Aido Humanoid,North America,Canada,163.16,True,Friday,1,1
1476,26.7731,TKT-001476,High,navigation,2025-05-21,Senpai,Europe,Germany,20.81,True,Wednesday,1,1
1477,6.756600000000001,TKT-001477,High,navigation,2026-02-10,Senpai,North America,United States,26.41,True,Tuesday,0,2
1478,37.687599999999996,TKT-001478,High,connectivity,2024-09-21,Aido Rover,North America,United States,17.91,True,Saturday,1,0
1479,37.4575,TKT-001479,Low,battery,2024-12-12,Fari,APAC,Australia,,False,Thursday,1,2
1480,4.4266,TKT-001480,High,battery,2025-02-21,Senpai,APAC,Japan,31.4,True,Friday,0,0
1481,62.640100000000004,TKT-001481,Medium,connectivity,2025-03-15,Senpai,APAC,Japan,96.51,True,Saturday,1,0
1482,34.1234,TKT-001482,Low,battery,2026-05-27,Aido Humanoid,Europe,United Kingdom,75.14,True,Wednesday,1,0
1483,17.6171,TKT-001483,Low,connectivity,2024-06-18,Fari,North America,United States,95.9,True,Tuesday,1,1
1484,43.6426,TKT-001484,Medium,mechanical,2025-11-25,Fari,North America,United States,,False,Tuesday,1,0
1485,8.8093,TKT-001485,High,software,2025-04-05,Aido Rover,North America,Canada,28.79,True,Saturday,0,1
1486,97.316,TKT-001486,Medium,mechanical,2025-10-19,Sentinel Prime AI,Europe,Germany,50.72,True,Sunday,1,0
1487,1.9849999999999999,TKT-001487,High,mechanical,2025-08-17,Senpai,North America,United States,30.59,True,Sunday,0,0
1488,50.1619,TKT-001488,Medium,mechanical,2025-03-17,Aido Humanoid,North America,United States,76.34,True,Monday,1,0
1489,7.5189,TKT-001489,High,mechanical,2025-08-08,Fari,North America,Canada,21.87,True,Friday,0,1
1490,36.9692,TKT-001490,Medium,mechanical,2024-06-25,Aido Rover,North America,United States,38.5,True,Tuesday,1,0
1491,57.9572,TKT-001491,Low,mechanical,2026-05-30,Sentinel Prime AI,Europe,United Kingdom,125.58,True,Saturday,1,3
1492,19.7109,TKT-001492,High,software,2024-12-07,Fari,North America,Canada,8.3,True,Saturday,1,1
1493,56.049099999999996,TKT-001493,Low,mechanical,2025-12-11,Aido Rover,APAC,Australia,164.13,True,Thursday,1,2
1494,3.8794999999999997,TKT-001494,High,connectivity,2025-01-18,Fari,North America,United States,,False,Saturday,0,0
1495,45.943299999999994,TKT-001495,Medium,mechanical,2025-04-03,Senpai,APAC,Japan,47.35,True,Thursday,1,0
1496,7.5549,TKT-001496,Medium,software,2025-02-08,Aido Humanoid,APAC,Japan,43.91,True,Saturday,0,1
1497,6.6018,TKT-001497,Critical,connectivity,2026-05-03,Aido Humanoid,APAC,Japan,7.4,True,Sunday,0,1
1498,11.1171,TKT-001498,Low,mechanical,2024-10-31,Senpai,North America,Canada,120.59,True,Thursday,0,2
1499,2.9724000000000004,TKT-001499,Medium,software,2025-10-28,Sentinel Prime AI,North America,United States,41.99,True,Tuesday,0,0
1500,4.9849,TKT-001500,Medium,mechanical,2024-11-07,Sentinel Prime AI,North America,United States,,False,Thursday,0,1
1501,11.269300000000001,TKT-001501,Medium,connectivity,2026-04-21,Aido Rover,Europe,Germany,88.11,True,Tuesday,0,1
1502,44.6089,TKT-001502,Low,mechanical,2025-02-01,Fari,Europe,United Kingdom,11.24,True,Saturday,1,0
1503,32.044000000000004,TKT-001503,Low,connectivity,2026-05-16,Aido Humanoid,North America,Canada,41.34,True,Saturday,1,0
1504,38.2278,TKT-001504,Medium,battery,2026-04-05,Fari,APAC,Japan,105.45,True,Sunday,1,0
1505,17.2059,TKT-001505,High,software,2024-06-25,Fari,APAC,Japan,17.27,True,Tuesday,0,0
1506,5.4481,TKT-001506,Medium,battery,2024-10-26,Fari,APAC,Japan,38.93,True,Saturday,0,0
1507,2.8792999999999997,TKT-001507,High,connectivity,2024-08-22,Fari,North America,United States,10.64,True,Thursday,0,0
1508,7.551,TKT-001508,Low,connectivity,2026-04-24,Fari,North America,United States,91.06,True,Friday,0,1
1509,32.657799999999995,TKT-001509,Medium,battery,2025-11-03,Aido Humanoid,APAC,Japan,55.93,True,Monday,1,0
1510,7.9766,TKT-001510,Medium,navigation,2025-01-08,Aido Humanoid,North America,United States,35.35,True,Wednesday,0,0
1511,49.4699,TKT-001511,Medium,battery,2024-10-01,Senpai,APAC,Japan,72.22,True,Tuesday,1,1
1512,24.9392,TKT-001512,Medium,navigation,2025-05-11,Fari,Europe,United Kingdom,72.09,True,Sunday,0,1
1513,16.89,TKT-001513,Medium,navigation,2024-07-17,Aido Rover,Europe,Germany,65.55,True,Wednesday,0,0
1514,2.0128,TKT-001514,Critical,connectivity,2026-02-21,Fari,APAC,Australia,6.58,True,Saturday,0,0
1515,10.410799999999998,TKT-001515,Medium,software,2024-12-02,Aido Humanoid,Europe,Germany,35.64,True,Monday,0,1
1516,6.3997,TKT-001516,High,software,2025-11-21,Aido Rover,Europe,Germany,25.34,True,Friday,0,3
1517,19.2667,TKT-001517,Medium,connectivity,2024-07-10,Aido Humanoid,APAC,Australia,26.36,True,Wednesday,0,0
1518,5.9999,TKT-001518,Medium,software,2025-02-08,Aido Rover,North America,United States,5.24,True,Saturday,0,0
1519,5.844800000000001,TKT-001519,Medium,battery,2025-07-19,Aido Humanoid,APAC,Australia,39.15,True,Saturday,0,1
1520,25.1955,TKT-001520,Medium,navigation,2024-07-03,Senpai,Europe,Germany,7.8,True,Wednesday,1,2
1521,4.5329,TKT-001521,High,software,2026-01-26,Aido Humanoid,North America,Canada,26.17,True,Monday,0,0
1522,57.3815,TKT-001522,Low,mechanical,2025-11-20,Aido Rover,North America,United States,84.49,True,Thursday,1,0
1523,31.8809,TKT-001523,Low,battery,2024-06-09,Senpai,North America,Canada,111.51,True,Sunday,1,0
1524,7.7567,TKT-001524,Medium,software,2026-02-06,Aido Rover,APAC,Australia,61.83,True,Friday,0,0
1525,7.8138,TKT-001525,Low,connectivity,2024-08-29,Fari,APAC,Australia,93.54,True,Thursday,0,1
1526,42.8982,TKT-001526,Low,mechanical,2024-11-30,Sentinel Prime AI,APAC,Australia,123.3,True,Saturday,1,0
1527,43.8502,TKT-001527,Low,mechanical,2025-10-07,Fari,North America,United States,65.98,True,Tuesday,1,0
1528,61.312,TKT-001528,High,navigation,2024-08-19,Fari,North America,United States,17.26,True,Monday,1,1
1529,5.312,TKT-001529,High,navigation,2025-01-21,Aido Humanoid,North America,United States,,False,Tuesday,0,0
1530,123.5098,TKT-001530,High,navigation,2026-01-16,Sentinel Prime AI,North America,United States,29.29,True,Friday,1,0
1531,29.737399999999997,TKT-001531,Medium,battery,2025-09-13,Sentinel Prime AI,APAC,Japan,39.43,True,Saturday,1,0
1532,6.4132,TKT-001532,Medium,connectivity,2026-03-07,Aido Rover,APAC,Japan,86.9,True,Saturday,0,0
1533,75.8073,TKT-001533,Low,navigation,2025-03-29,Sentinel Prime AI,APAC,Japan,82.34,True,Saturday,1,0
1534,19.706500000000002,TKT-001534,Medium,connectivity,2024-09-20,Senpai,North America,United States,64.5,True,Friday,1,0
1535,24.827699999999997,TKT-001535,Medium,connectivity,2026-03-28,Aido Humanoid,APAC,Australia,63.06,True,Saturday,0,3
1536,35.5787,TKT-001536,Medium,battery,2025-06-20,Senpai,APAC,Australia,15.67,True,Friday,1,0
1537,6.930599999999999,TKT-001537,Low,battery,2025-06-03,Senpai,North America,Canada,97.23,True,Tuesday,0,0
1538,7.347899999999999,TKT-001538,Low,connectivity,2025-02-14,Fari,North America,United States,86.53,True,Friday,0,2
1539,6.003,TKT-001539,Low,battery,2025-04-13,Senpai,Europe,United Kingdom,117.03,True,Sunday,0,0
1540,29.6388,TKT-001540,Medium,battery,2024-11-26,Sentinel Prime AI,APAC,Japan,60.41,True,Tuesday,1,0
1541,2.8166,TKT-001541,High,software,2024-10-24,Aido Rover,APAC,Australia,13.3,True,Thursday,0,0
1542,3.2241,TKT-001542,High,navigation,2026-02-28,Fari,APAC,Japan,28.2,True,Saturday,0,0
1543,49.6762,TKT-001543,Medium,mechanical,2024-08-14,Sentinel Prime AI,Europe,Germany,7.94,True,Wednesday,1,1
1544,60.5735,TKT-001544,Low,battery,2025-11-15,Aido Rover,North America,Canada,76.42,True,Saturday,1,1
1545,43.430400000000006,TKT-001545,Medium,mechanical,2025-08-22,Fari,North America,Canada,46.87,True,Friday,1,1
1546,5.613899999999999,TKT-001546,Medium,navigation,2026-04-10,Senpai,Europe,United Kingdom,,False,Friday,0,0
1547,10.6274,TKT-001547,Medium,battery,2025-08-01,Fari,APAC,Japan,43.99,True,Friday,0,3
1548,7.5936,TKT-001548,Low,software,2024-12-12,Senpai,North America,United States,164.66,True,Thursday,0,1
1549,75.122,TKT-001549,Medium,mechanical,2025-10-04,Sentinel Prime AI,North America,Canada,15.42,True,Saturday,1,0
1550,18.029799999999998,TKT-001550,High,software,2024-09-25,Fari,APAC,Australia,,False,Wednesday,0,2
1551,4.6873,TKT-001551,Medium,software,2024-09-08,Fari,Europe,United Kingdom,80.95,True,Sunday,0,0
1552,2.6365,TKT-001552,Critical,connectivity,2024-11-14,Aido Rover,North America,United States,10.08,True,Thursday,0,0
1553,103.0551,TKT-001553,High,mechanical,2025-01-15,Fari,APAC,Australia,17.96,True,Wednesday,1,0
1554,40.4647,TKT-001554,Medium,battery,2025-11-24,Aido Humanoid,Europe,Germany,12.61,True,Monday,1,0
1555,18.7384,TKT-001555,High,battery,2024-07-09,Sentinel Prime AI,North America,United States,,False,Tuesday,1,0
1556,87.4156,TKT-001556,High,mechanical,2026-04-22,Aido Rover,APAC,Japan,,False,Wednesday,1,0
1557,5.472,TKT-001557,Low,navigation,2026-02-25,Aido Humanoid,APAC,Australia,1.16,True,Wednesday,0,0
1558,5.7318,TKT-001558,High,connectivity,2026-05-08,Aido Humanoid,APAC,Japan,25.6,True,Friday,0,0
1559,11.493400000000001,TKT-001559,Medium,navigation,2025-07-12,Fari,North America,United States,97.45,True,Saturday,0,1
1560,173.7645,TKT-001560,High,battery,2024-07-11,Aido Humanoid,Europe,Germany,22.08,True,Thursday,1,0
1561,44.846000000000004,TKT-001561,Low,mechanical,2025-02-25,Aido Rover,North America,United States,,False,Tuesday,1,1
1562,7.8223,TKT-001562,High,battery,2025-07-22,Aido Rover,North America,Canada,21.32,True,Tuesday,0,1
1563,47.6979,TKT-001563,Medium,battery,2024-08-17,Aido Humanoid,North America,United States,44.54,True,Saturday,1,0
1564,14.2338,TKT-001564,Low,battery,2025-12-26,Fari,APAC,Australia,,False,Friday,0,1
1565,2.1683000000000003,TKT-001565,Medium,connectivity,2025-07-04,Senpai,Europe,United Kingdom,53.89,True,Friday,0,0
1566,9.788900000000002,TKT-001566,High,software,2025-02-26,Fari,APAC,Australia,,False,Wednesday,0,0
1567,7.4684,TKT-001567,Medium,software,2025-11-21,Aido Humanoid,North America,Canada,4.03,True,Friday,0,1
1568,5.3823,TKT-001568,Low,connectivity,2025-01-26,Aido Humanoid,APAC,Australia,41.92,True,Sunday,0,0
1569,2.9362,TKT-001569,Critical,software,2026-03-19,Aido Humanoid,North America,United States,2.38,True,Thursday,0,1
1570,6.0681,TKT-001570,Medium,connectivity,2024-07-20,Aido Rover,Europe,United Kingdom,71.09,True,Saturday,0,0
1571,5.7389,TKT-001571,Medium,navigation,2025-10-18,Fari,APAC,Japan,,False,Saturday,0,1
1572,13.8789,TKT-001572,Medium,connectivity,2025-06-01,Aido Rover,Europe,United Kingdom,58.44,True,Sunday,1,0
1573,22.1816,TKT-001573,Medium,mechanical,2024-09-15,Aido Rover,North America,United States,22.69,True,Sunday,1,1
1574,157.7575,TKT-001574,Low,connectivity,2025-02-03,Aido Rover,Europe,Germany,25.62,True,Monday,1,2
1575,5.8288,TKT-001575,Critical,software,2025-12-17,Fari,Europe,Germany,6.44,True,Wednesday,0,3
1576,19.8364,TKT-001576,High,navigation,2025-06-10,Aido Rover,North America,Canada,4.0,True,Tuesday,1,1
1577,6.1795,TKT-001577,Critical,navigation,2024-10-18,Aido Humanoid,APAC,Japan,9.4,True,Friday,0,0
1578,26.804199999999998,TKT-001578,Medium,mechanical,2024-11-01,Fari,Europe,United Kingdom,39.68,True,Friday,1,0
1579,7.0626,TKT-001579,Low,connectivity,2025-10-17,Sentinel Prime AI,APAC,Japan,87.68,True,Friday,0,1
1580,9.4082,TKT-001580,Medium,connectivity,2024-10-29,Fari,APAC,Japan,61.94,True,Tuesday,0,0
1581,18.0895,TKT-001581,Low,connectivity,2025-06-20,Aido Rover,APAC,Japan,107.82,True,Friday,0,0
1582,6.3002,TKT-001582,Low,software,2025-10-02,Senpai,North America,United States,135.94,True,Thursday,0,1
1583,79.1296,TKT-001583,High,battery,2025-11-17,Fari,APAC,Japan,23.13,True,Monday,1,0
1584,54.972300000000004,TKT-001584,Medium,navigation,2025-05-18,Sentinel Prime AI,North America,United States,,False,Sunday,1,0
1585,2.373,TKT-001585,High,navigation,2025-03-24,Aido Rover,APAC,Australia,2.93,True,Monday,0,0
1586,18.6122,TKT-001586,Medium,connectivity,2024-11-17,Sentinel Prime AI,North America,United States,52.9,True,Sunday,1,0
1587,18.2657,TKT-001587,Low,battery,2026-01-27,Aido Rover,Europe,Germany,105.25,True,Tuesday,0,3
1588,4.6673,TKT-001588,Critical,navigation,2025-07-06,Senpai,North America,United States,4.18,True,Sunday,0,0
1589,28.0063,TKT-001589,Medium,mechanical,2026-03-04,Aido Rover,Europe,Germany,64.89,True,Wednesday,1,0
1590,2.3901,TKT-001590,High,navigation,2024-09-29,Sentinel Prime AI,North America,United States,7.34,True,Sunday,0,0
1591,2.6118,TKT-001591,Medium,mechanical,2024-11-14,Fari,North America,United States,27.81,True,Thursday,0,0
1592,48.5475,TKT-001592,Low,battery,2025-10-13,Aido Rover,APAC,Japan,91.83,True,Monday,1,1
1593,12.1845,TKT-001593,Medium,software,2025-10-31,Aido Rover,North America,United States,82.82,True,Friday,0,0
1594,216.8885,TKT-001594,Medium,battery,2024-09-28,Sentinel Prime AI,APAC,Japan,35.72,True,Saturday,1,1
1595,44.967600000000004,TKT-001595,Medium,mechanical,2025-04-19,Sentinel Prime AI,APAC,Australia,27.71,True,Saturday,1,0
1596,94.2454,TKT-001596,Medium,mechanical,2024-11-04,Senpai,APAC,Japan,30.94,True,Monday,1,0
1597,7.3929,TKT-001597,Low,software,2025-05-11,Senpai,APAC,Japan,31.13,True,Sunday,0,0
1598,6.2192,TKT-001598,Low,mechanical,2024-12-17,Sentinel Prime AI,North America,Canada,146.44,True,Tuesday,0,1
