ticket_key,opened_date_key,closed_date_key,product_key,customer_key,geography_key,ticket_id,severity,category,resolution_hours,is_resolved,csat_score
1814,20240820,20240822,3,937,1,TKT-001814,Low,connectivity,60.36,True,5
1815,20260425,20260425,3,701,14,TKT-001815,Critical,battery,12.15,True,5
1816,20241006,20241008,2,218,3,TKT-001816,Low,battery,59.37,True,5
1817,20250112,20250112,2,874,13,TKT-001817,Medium,mechanical,8.37,True,4
1818,20251206,20251206,2,586,9,TKT-001818,Low,connectivity,10.11,True,4
1819,20241004,20241006,3,763,2,TKT-001819,Medium,connectivity,55.83,True,4
1820,20251101,20251104,1,376,5,TKT-001820,Medium,software,75.93,True,5
1821,20260123,20260124,3,814,11,TKT-001821,Medium,connectivity,47.84,True,4
1822,20250901,20250904,2,77,10,TKT-001822,Low,connectivity,92.93,True,3
1823,20250912,20250916,1,784,13,TKT-001823,Medium,battery,103.36,True,1
1824,20251021,20251022,5,561,10,TKT-001824,Medium,mechanical,38.33,True,4
1825,20250129,20250205,3,293,6,TKT-001825,Low,software,171.13,True,4
1826,20260423,20260428,4,440,12,TKT-001826,Low,battery,125.29,True,5
1827,20240813,20240815,5,995,5,TKT-001827,Medium,connectivity,64.81,True,4
1828,20250502,20250503,2,78,12,TKT-001828,Medium,connectivity,37.47,True,3
1829,20240819,20240821,4,429,13,TKT-001829,Medium,navigation,68.47,True,4
1830,20260302,20260303,5,208,9,TKT-001830,Medium,connectivity,42.94,True,5
1831,20260121,20260121,4,840,4,TKT-001831,High,software,17.28,True,5
1832,20240919,,5,553,6,TKT-001832,Medium,mechanical,,False,
1833,20240805,20240808,2,785,12,TKT-001833,Medium,navigation,85.57,True,5
1834,20251213,20251213,5,173,9,TKT-001834,Medium,connectivity,19.48,True,5
1835,20260112,20260121,2,688,6,TKT-001835,Low,mechanical,231.6,True,5
1836,20251013,20251013,5,798,13,TKT-001836,Critical,connectivity,1.86,True,5
1837,20250416,20250418,5,827,8,TKT-001837,Medium,navigation,56.7,True,4
1838,20250707,20250712,2,259,3,TKT-001838,Low,connectivity,136.96,True,5
1839,20241221,20241227,2,8,10,TKT-001839,Low,connectivity,149.15,True,5
1840,20251115,20251117,5,204,13,TKT-001840,Low,connectivity,59.69,True,3
1841,20250707,,2,520,5,TKT-001841,High,connectivity,,False,
1842,20240805,,1,114,7,TKT-001842,High,navigation,,False,
1843,20240712,20240713,1,633,9,TKT-001843,Medium,battery,45.98,True,3
1844,20260111,20260111,1,385,13,TKT-001844,High,software,9.97,True,5
1845,20251204,,3,849,8,TKT-001845,Medium,connectivity,,False,
1846,20260105,20260107,2,874,13,TKT-001846,Medium,mechanical,70.55,True,4
1847,20250826,20250826,5,739,3,TKT-001847,Critical,navigation,5.99,True,5
1848,20250412,20250412,4,212,5,TKT-001848,Medium,connectivity,7.41,True,4
1849,20250114,20250115,2,968,11,TKT-001849,Medium,connectivity,26.5,True,3
1850,20241111,20241111,1,383,1,TKT-001850,High,navigation,4.46,True,5
1851,20240915,,1,709,11,TKT-001851,Medium,navigation,,False,
1852,20240629,20240702,4,701,14,TKT-001852,Medium,navigation,73.31,True,4
1853,20240808,20240811,4,492,6,TKT-001853,Medium,battery,77.82,True,5
1854,20240911,20240913,5,587,10,TKT-001854,Medium,connectivity,48.19,True,4
1855,20250304,20250306,2,525,10,TKT-001855,Medium,battery,58.61,True,5
1856,20240904,20240906,5,193,10,TKT-001856,Medium,battery,61.23,True,4
1857,20250213,20250214,4,258,3,TKT-001857,Medium,software,32.38,True,4
1858,20240704,20240704,2,582,7,TKT-001858,Medium,mechanical,17.87,True,3
1859,20250502,20250502,5,373,4,TKT-001859,Critical,connectivity,7.76,True,4
1860,20251216,20251216,2,652,2,TKT-001860,High,software,16.0,True,5
1861,20251114,20251114,5,892,14,TKT-001861,High,connectivity,20.76,True,1
1862,20260507,,2,11,8,TKT-001862,Low,connectivity,,False,
1863,20250130,20250130,1,378,8,TKT-001863,Critical,battery,7.38,True,3
1864,20250129,,3,118,14,TKT-001864,Medium,mechanical,,False,
1865,20240624,20240625,3,642,9,TKT-001865,Medium,mechanical,46.54,True,1
1866,20250405,20250406,1,200,12,TKT-001866,Medium,mechanical,40.87,True,5
1867,20240825,20240825,1,383,1,TKT-001867,High,connectivity,14.05,True,5
1868,20250219,20250220,3,649,1,TKT-001868,Medium,software,45.62,True,5
1869,20251016,20251017,1,948,2,TKT-001869,Medium,navigation,41.6,True,4
1870,20251029,,4,612,6,TKT-001870,Medium,connectivity,,False,
1871,20260422,20260428,2,453,11,TKT-001871,Low,connectivity,158.63,True,3
1872,20241130,20241130,3,163,7,TKT-001872,High,navigation,12.81,True,4
1873,20250413,20250417,1,511,14,TKT-001873,Medium,connectivity,106.49,True,4
1874,20240717,20240718,2,343,1,TKT-001874,High,navigation,24.71,True,4
1875,20240606,20240606,4,671,5,TKT-001875,High,mechanical,1.3,True,4
1876,20260424,20260424,4,369,11,TKT-001876,Critical,navigation,8.61,True,5
1877,20250422,20250423,3,77,10,TKT-001877,Medium,connectivity,25.52,True,4
1878,20251208,20251208,4,180,8,TKT-001878,High,connectivity,16.41,True,4
1879,20251020,20251020,3,178,13,TKT-001879,Medium,connectivity,22.97,True,4
1880,20240619,20240621,5,865,7,TKT-001880,Medium,connectivity,58.34,True,5
1881,20251228,20251231,1,939,9,TKT-001881,Medium,battery,73.36,True,5
1882,20240929,20240929,5,383,1,TKT-001882,High,software,17.11,True,2
1883,20240630,20240701,3,347,8,TKT-001883,Medium,navigation,27.24,True,4
1884,20250411,20250414,4,60,4,TKT-001884,Medium,mechanical,79.61,True,3
1885,20250918,20250919,3,565,12,TKT-001885,High,software,25.34,True,4
1886,20241211,20241216,1,534,13,TKT-001886,Low,battery,133.65,True,1
1887,20250426,20250427,5,161,8,TKT-001887,Medium,mechanical,42.95,True,1
1888,20240918,20240919,3,90,13,TKT-001888,High,connectivity,30.73,True,3
1889,20260212,20260212,3,122,8,TKT-001889,Low,navigation,2.8,True,4
1890,20260310,,4,377,8,TKT-001890,Medium,mechanical,,False,
1891,20250304,20250306,2,635,4,TKT-001891,Medium,connectivity,49.93,True,5
1892,20241030,20241031,2,923,1,TKT-001892,Low,connectivity,44.87,True,5
1893,20250226,20250228,3,909,7,TKT-001893,Medium,software,70.24,True,5
1894,20251012,20251015,1,127,8,TKT-001894,Medium,connectivity,76.78,True,3
1895,20250819,20250822,2,648,13,TKT-001895,Low,connectivity,91.66,True,4
1896,20260205,20260206,3,450,10,TKT-001896,High,software,25.24,True,5
1897,20250902,,2,345,12,TKT-001897,High,mechanical,,False,
1898,20240616,20240619,3,581,8,TKT-001898,Medium,mechanical,80.61,True,4
1899,20260417,20260418,1,166,12,TKT-001899,Medium,navigation,31.98,True,4
1900,20250830,,4,736,8,TKT-001900,Medium,connectivity,,False,
1901,20250609,20250612,3,801,13,TKT-001901,Low,navigation,73.34,True,5
1902,20250930,20251002,2,569,12,TKT-001902,Medium,battery,64.62,True,4
1903,20251005,20251009,5,330,7,TKT-001903,Low,navigation,113.53,True,4
1904,20250304,,3,671,5,TKT-001904,Medium,mechanical,,False,
1905,20250322,20250322,4,387,2,TKT-001905,High,mechanical,10.38,True,4
1906,20250421,20250421,3,396,1,TKT-001906,Critical,software,3.97,True,1
1907,20240708,,4,305,2,TKT-001907,Low,software,,False,
1908,20260419,,2,152,5,TKT-001908,High,software,,False,
1909,20251218,20251222,4,668,10,TKT-001909,Low,battery,116.58,True,4
1910,20241029,20241029,4,708,11,TKT-001910,Medium,mechanical,1.1,True,4
1911,20251029,20251030,4,215,4,TKT-001911,Medium,software,40.45,True,3
1912,20241010,20241014,1,130,4,TKT-001912,Low,software,106.88,True,5
1913,20260318,20260318,2,434,14,TKT-001913,Critical,battery,6.8,True,2
1914,20241030,20241030,4,269,4,TKT-001914,Medium,navigation,4.26,True,5
1915,20250301,20250304,3,384,6,TKT-001915,Medium,software,81.63,True,5
1916,20240817,20240817,2,541,1,TKT-001916,Critical,mechanical,5.49,True,4
1917,20250429,20250503,5,86,7,TKT-001917,Low,navigation,100.25,True,5
1918,20241002,20241004,1,487,8,TKT-001918,Medium,battery,67.65,True,1
1919,20240810,20240814,4,957,9,TKT-001919,Low,navigation,99.5,True,5
1920,20250909,20250910,5,450,10,TKT-001920,Medium,software,25.03,True,4
1921,20240712,20240714,4,332,13,TKT-001921,Medium,navigation,51.05,True,3
1922,20241024,20241026,1,252,5,TKT-001922,Medium,software,55.12,True,5
1923,20251028,20251029,1,368,11,TKT-001923,Medium,software,30.47,True,2
1924,20250929,20250930,4,401,11,TKT-001924,Medium,battery,24.57,True,5
1925,20251224,,3,523,14,TKT-001925,Low,navigation,,False,
1926,20250610,20250610,3,888,1,TKT-001926,High,mechanical,16.1,True,4
1927,20250405,,2,893,5,TKT-001927,Low,battery,,False,
1928,20260329,,2,403,10,TKT-001928,Low,connectivity,,False,
1929,20251027,,3,367,12,TKT-001929,Medium,battery,,False,
1930,20240730,20240731,4,792,1,TKT-001930,Medium,mechanical,38.91,True,4
1931,20250702,,2,447,5,TKT-001931,Medium,battery,,False,
1932,20240905,20240909,3,139,9,TKT-001932,Low,battery,115.86,True,2
1933,20240606,20240606,2,846,6,TKT-001933,High,software,18.68,True,4
1934,20240605,20240605,2,300,3,TKT-001934,Critical,software,7.03,True,4
1935,20250927,20250927,3,413,8,TKT-001935,Critical,software,7.91,True,4
1936,20250805,20250805,1,939,9,TKT-001936,High,navigation,21.63,True,2
1937,20260509,20260510,5,652,2,TKT-001937,Low,navigation,43.96,True,5
1938,20251024,20251024,5,395,1,TKT-001938,Critical,connectivity,2.51,True,3
1939,20250511,20250511,2,857,11,TKT-001939,High,mechanical,2.3,True,3
1940,20240903,20240904,2,66,12,TKT-001940,High,mechanical,28.16,True,2
1941,20251230,20251231,4,102,10,TKT-001941,Medium,connectivity,34.27,True,2
1942,20250110,20250110,2,535,14,TKT-001942,Critical,mechanical,5.23,True,4
1943,20240719,20240722,4,642,9,TKT-001943,Low,mechanical,89.39,True,3
1944,20250428,20250501,5,804,2,TKT-001944,Medium,connectivity,72.17,True,4
1945,20240925,,4,101,7,TKT-001945,Medium,mechanical,,False,
1946,20240806,20240806,3,860,9,TKT-001946,High,navigation,9.99,True,2
1947,20240903,,1,346,11,TKT-001947,Medium,battery,,False,
1948,20251114,20251117,4,830,5,TKT-001948,Low,navigation,80.84,True,5
1949,20260414,20260415,3,254,6,TKT-001949,High,battery,27.9,True,3
1950,20251116,,3,349,9,TKT-001950,Low,battery,,False,
1951,20251028,20251030,2,245,7,TKT-001951,Medium,software,50.51,True,5
1952,20241025,20241026,1,51,1,TKT-001952,High,software,26.94,True,4
1953,20250915,20250915,5,23,9,TKT-001953,High,software,15.19,True,4
1954,20251010,20251015,3,458,7,TKT-001954,Low,connectivity,134.05,True,3
1955,20250213,20250213,5,510,5,TKT-001955,Low,mechanical,23.41,True,5
1956,20240806,20240806,5,344,8,TKT-001956,Critical,connectivity,8.65,True,2
1957,20250307,20250309,3,892,14,TKT-001957,Medium,connectivity,51.66,True,5
1958,20251216,20251219,2,524,6,TKT-001958,Medium,navigation,82.76,True,5
1959,20240904,20240906,5,912,6,TKT-001959,Medium,navigation,53.53,True,4
1960,20241107,20241107,5,290,3,TKT-001960,High,battery,21.79,True,5
1961,20251109,20251112,1,196,3,TKT-001961,Low,connectivity,85.55,True,3
1962,20260328,,3,619,14,TKT-001962,Low,connectivity,,False,
1963,20250612,20250612,3,139,9,TKT-001963,Medium,software,4.13,True,4
1964,20240819,20240821,2,683,10,TKT-001964,Medium,battery,68.89,True,5
1965,20241207,,3,203,4,TKT-001965,Critical,connectivity,,False,
1966,20240903,20240903,3,380,10,TKT-001966,High,battery,20.22,True,4
1967,20251129,20251129,5,776,2,TKT-001967,Medium,battery,16.31,True,5
1968,20250926,20250926,3,717,3,TKT-001968,Critical,connectivity,7.11,True,1
1969,20241020,20241020,2,67,7,TKT-001969,Low,connectivity,1.6,True,4
1970,20251116,20251119,2,618,13,TKT-001970,Low,navigation,76.42,True,4
1971,20250325,20250329,5,823,12,TKT-001971,Low,mechanical,110.92,True,4
1972,20260324,20260324,4,155,12,TKT-001972,High,software,11.44,True,3
1973,20240604,20240606,2,98,7,TKT-001973,Medium,mechanical,64.46,True,5
1974,20250616,20250616,2,843,6,TKT-001974,Critical,mechanical,1.51,True,5
1975,20260222,,3,967,11,TKT-001975,Low,software,,False,
1976,20260511,20260516,3,402,6,TKT-001976,Low,software,124.94,True,1
1977,20260110,20260110,2,34,13,TKT-001977,Critical,navigation,7.25,True,2
1978,20250722,20250723,2,183,8,TKT-001978,Medium,connectivity,47.51,True,5
1979,20240818,20240818,5,926,12,TKT-001979,High,battery,3.38,True,5
1980,20250811,,1,688,6,TKT-001980,Low,navigation,,False,
1981,20241218,20241219,4,913,6,TKT-001981,Medium,navigation,40.42,True,4
1982,20240809,,4,162,11,TKT-001982,Medium,connectivity,,False,
1983,20240605,,2,36,3,TKT-001983,High,software,,False,
1984,20241101,20241104,3,917,1,TKT-001984,Low,battery,72.14,True,3
1985,20240915,20240916,4,154,4,TKT-001985,Medium,navigation,39.96,True,1
1986,20250224,,2,317,7,TKT-001986,Low,navigation,,False,
1987,20240703,20240707,4,38,4,TKT-001987,Low,connectivity,115.37,True,4
1988,20260302,20260302,4,715,4,TKT-001988,High,battery,3.75,True,2
1989,20251225,20251226,4,521,4,TKT-001989,High,software,30.78,True,5
1990,20260313,20260315,5,862,2,TKT-001990,Medium,battery,68.39,True,4
1991,20240702,,4,220,10,TKT-001991,Medium,mechanical,,False,
1992,20250925,20250925,4,95,3,TKT-001992,Critical,software,4.13,True,3
1993,20240904,20240906,1,562,13,TKT-001993,Medium,software,53.78,True,4
1994,20250413,,5,593,7,TKT-001994,Low,navigation,,False,
1995,20240707,20240710,5,94,13,TKT-001995,Low,software,73.0,True,3
1996,20241223,20241224,4,508,9,TKT-001996,Medium,mechanical,33.11,True,4
1997,20241214,20241217,4,997,8,TKT-001997,Low,battery,79.92,True,5
1998,20250408,20250408,5,349,9,TKT-001998,Critical,battery,5.69,True,5
1999,20260209,20260214,2,986,14,TKT-001999,Low,mechanical,126.23,True,4
2000,20251017,20251017,4,110,3,TKT-002000,Medium,navigation,10.28,True,2
2001,20250726,20250729,4,886,8,TKT-002001,Low,software,87.04,True,5
2002,20260201,,1,545,8,TKT-002002,Low,mechanical,,False,
2003,20251024,20251024,5,703,9,TKT-002003,High,mechanical,21.39,True,5
2004,20250915,20250920,3,841,7,TKT-002004,Low,mechanical,122.23,True,3
2005,20250729,20250729,4,14,3,TKT-002005,Critical,connectivity,1.77,True,5
2006,20250206,,3,960,6,TKT-002006,High,battery,,False,
2007,20240814,,2,607,13,TKT-002007,Medium,navigation,,False,
2008,20250310,20250312,1,920,14,TKT-002008,Medium,software,62.77,True,5
2009,20241124,20241125,5,231,12,TKT-002009,High,software,30.35,True,5
2010,20241024,20241025,5,31,2,TKT-002010,Medium,connectivity,46.47,True,5
2011,20241130,20241202,2,114,7,TKT-002011,Low,software,53.82,True,5
2012,20260218,,1,997,8,TKT-002012,High,mechanical,,False,
2013,20250218,20250221,4,232,14,TKT-002013,Medium,navigation,80.01,True,4
2014,20250312,20250312,4,775,12,TKT-002014,Low,navigation,20.85,True,5
2015,20260407,20260410,4,772,10,TKT-002015,Low,connectivity,93.91,True,1
2016,20241118,20241120,5,529,6,TKT-002016,Low,mechanical,55.47,True,1
2017,20250512,,5,339,14,TKT-002017,High,battery,,False,
2018,20250813,20250813,2,536,2,TKT-002018,High,software,4.88,True,3
2019,20241225,20241227,3,575,14,TKT-002019,Medium,software,56.56,True,5
2020,20240609,20240612,1,315,3,TKT-002020,Medium,software,95.29,True,5
2021,20250821,,2,641,2,TKT-002021,Medium,battery,,False,
2022,20250409,20250411,1,809,14,TKT-002022,Medium,navigation,63.47,True,5
2023,20250520,,4,245,7,TKT-002023,Low,navigation,,False,
2024,20260427,20260429,4,920,14,TKT-002024,Medium,navigation,56.9,True,3
2025,20260210,20260211,2,404,2,TKT-002025,Medium,mechanical,34.38,True,4
2026,20250316,20250320,4,800,1,TKT-002026,Low,mechanical,98.3,True,5
2027,20241125,20241128,5,767,7,TKT-002027,Low,battery,75.45,True,4
2028,20240729,20240731,4,139,9,TKT-002028,Medium,mechanical,48.82,True,4
2029,20250504,20250507,5,877,12,TKT-002029,Low,battery,83.28,True,5
2030,20250405,20250405,2,827,8,TKT-002030,High,navigation,10.97,True,4
2031,20240813,20240817,2,185,1,TKT-002031,Low,navigation,111.17,True,4
2032,20250324,20250326,5,330,7,TKT-002032,Medium,connectivity,69.1,True,5
2033,20241228,20241229,5,182,2,TKT-002033,High,navigation,32.82,True,5
2034,20241227,20241229,1,404,2,TKT-002034,Medium,navigation,60.85,True,4
2035,20240623,20240629,1,962,1,TKT-002035,Low,software,155.83,True,3
2036,20260328,20260331,4,64,1,TKT-002036,Medium,mechanical,75.35,True,1
2037,20240731,20240731,3,814,11,TKT-002037,Critical,software,10.8,True,5
2038,20250831,20250902,4,448,5,TKT-002038,Medium,connectivity,54.17,True,5
2039,20250118,20250124,4,762,6,TKT-002039,Low,navigation,150.87,True,3
2040,20241118,20241121,2,349,9,TKT-002040,Low,software,81.18,True,3
2041,20250318,20250318,4,5,13,TKT-002041,Low,mechanical,16.16,True,4
2042,20240629,20240629,2,222,6,TKT-002042,High,battery,23.52,True,4
2043,20260313,20260321,1,204,13,TKT-002043,Low,software,205.33,True,3
2044,20250504,20250505,5,901,7,TKT-002044,High,navigation,27.76,True,4
2045,20250103,20250103,5,625,2,TKT-002045,Critical,battery,6.07,True,4
2046,20250806,20250812,3,68,10,TKT-002046,Low,connectivity,152.59,True,5
2047,20250125,20250126,5,487,8,TKT-002047,Medium,software,33.48,True,1
2048,20250814,,5,218,3,TKT-002048,High,connectivity,,False,
2049,20260526,20260527,1,535,14,TKT-002049,High,navigation,26.16,True,1
2050,20240613,20240616,1,210,11,TKT-002050,Medium,battery,81.27,True,4
2051,20240916,,4,179,3,TKT-002051,Medium,mechanical,,False,
2052,20251128,20251128,1,199,4,TKT-002052,High,battery,17.52,True,3
2053,20240712,,3,974,9,TKT-002053,Low,software,,False,
2054,20250616,20250618,2,538,12,TKT-002054,Medium,battery,56.64,True,5
2055,20250826,20250826,5,958,3,TKT-002055,Medium,mechanical,1.3,True,5
2056,20241218,20241218,1,33,1,TKT-002056,High,navigation,17.07,True,4
2057,20250907,20250910,2,511,14,TKT-002057,Medium,battery,88.91,True,5
2058,20240603,20240605,5,451,12,TKT-002058,Medium,mechanical,60.23,True,4
2059,20250414,20250414,3,460,13,TKT-002059,Critical,battery,13.38,True,5
2060,20250706,20250706,4,241,13,TKT-002060,Medium,mechanical,15.83,True,5
2061,20250922,20250924,1,512,5,TKT-002061,Medium,mechanical,60.73,True,5
2062,20240912,,2,299,9,TKT-002062,Critical,navigation,,False,
2063,20260121,20260123,2,218,3,TKT-002063,Medium,connectivity,56.85,True,4
2064,20250317,20250319,2,458,7,TKT-002064,Medium,connectivity,55.52,True,5
2065,20251231,,1,600,7,TKT-002065,Critical,navigation,,False,
2066,20250709,20250710,5,124,10,TKT-002066,High,mechanical,30.1,True,2
2067,20251121,20251123,3,472,8,TKT-002067,Medium,mechanical,56.56,True,5
2068,20240930,,4,432,12,TKT-002068,Medium,navigation,,False,
2069,20241202,20241202,2,694,1,TKT-002069,Medium,mechanical,23.56,True,5
2070,20250225,20250226,5,183,8,TKT-002070,Medium,connectivity,30.39,True,5
2071,20260222,20260224,4,644,1,TKT-002071,Medium,battery,51.84,True,4
2072,20250123,20250123,4,331,14,TKT-002072,High,navigation,18.12,True,4
2073,20250227,20250227,1,457,10,TKT-002073,High,battery,16.52,True,4
2074,20240830,20240831,2,435,8,TKT-002074,Medium,navigation,47.21,True,4
2075,20260101,20260102,4,279,9,TKT-002075,Medium,connectivity,28.93,True,4
2076,20240611,20240611,2,100,13,TKT-002076,Low,navigation,11.86,True,5
2077,20251208,20251212,2,779,5,TKT-002077,Medium,connectivity,99.82,True,4
2078,20241023,,2,747,9,TKT-002078,Medium,connectivity,,False,
2079,20250217,20250218,2,772,10,TKT-002079,Medium,software,27.07,True,5
2080,20250728,20250802,2,745,7,TKT-002080,Low,battery,136.01,True,3
2081,20250418,20250418,2,505,5,TKT-002081,Medium,software,20.18,True,5
2082,20250804,20250806,1,99,5,TKT-002082,Medium,connectivity,59.46,True,2
2083,20251123,20251128,5,714,13,TKT-002083,Low,battery,131.1,True,4
2084,20241223,20241225,1,773,8,TKT-002084,Medium,software,49.33,True,5
2085,20260102,20260105,5,592,5,TKT-002085,Medium,mechanical,72.62,True,4
2086,20250925,20250925,2,76,1,TKT-002086,High,connectivity,23.26,True,4
